0.2500000000, 0.2500000000
0.1250000000, 0.1250000000
0.5625000000, 0.0625000000
0.7812500000, 0.5312500000
0.3906250000, 0.2656250000
0.1953125000, 0.1328125000
0.5976562500, 0.0664062500
0.2988281250, 0.5332031250
0.1494140625, 0.7666015625
0.0747070312, 0.3833007812
0.0373535156, 0.1916503906
0.0186767578, 0.0958251953
0.5093383789, 0.0479125977
0.2546691895, 0.5239562988
0.1273345947, 0.2619781494
0.0636672974, 0.1309890747
0.0318336487, 0.0654945374
0.0159168243, 0.0327472687
0.5079584122, 0.5163736343
0.2539792061, 0.2581868172
0.6269896030, 0.1290934086
0.3134948015, 0.0645467043
0.1567474008, 0.0322733521
0.5783737004, 0.0161366761
0.2891868502, 0.0080683380
0.1445934251, 0.0040341690
0.0722967125, 0.5020170845
0.0361483563, 0.7510085423
0.0180741781, 0.3755042711
0.5090370891, 0.1877521356
0.7545185445, 0.0938760678
0.8772592723, 0.5469380339
0.9386296361, 0.7734690169
0.9693148181, 0.8867345085
0.9846574090, 0.4433672542
0.4923287045, 0.7216836271
0.2461643523, 0.3608418136
0.1230821761, 0.1804209068
0.5615410881, 0.0902104534
0.2807705440, 0.5451052267
0.6403852720, 0.2725526133
0.8201926360, 0.6362763067
0.4100963180, 0.8181381533
0.2050481590, 0.4090690767
0.6025240795, 0.2045345383
0.8012620398, 0.6022672692
0.9006310199, 0.8011336346
0.4503155099, 0.9005668173
0.2251577550, 0.4502834086
0.1125788775, 0.2251417043
0.5562894387, 0.1125708522
0.7781447194, 0.0562854261
0.8890723597, 0.5281427130
0.9445361798, 0.7640713565
0.4722680899, 0.3820356783
0.2361340450, 0.1910178391
0.6180670225, 0.0955089196
0.3090335112, 0.0477544598
0.1545167556, 0.0238772299
0.5772583778, 0.0119386149
0.2886291889, 0.0059693075
0.1443145945, 0.0029846537
0.5721572972, 0.5014923269
0.7860786486, 0.2507461634
0.3930393243, 0.6253730817
0.6965196622, 0.3126865409
0.8482598311, 0.6563432704
0.9241299155, 0.8281716352
0.9620649578, 0.4140858176
0.9810324789, 0.7070429088
0.9905162394, 0.3535214544
0.9952581197, 0.1767607272
0.4976290599, 0.0883803636
0.2488145299, 0.5441901818
0.1244072650, 0.2720950909
0.0622036325, 0.1360475455
0.0311018162, 0.0680237727
0.5155509081, 0.0340118864
0.7577754541, 0.0170059432
0.8788877270, 0.5085029716
0.9394438635, 0.7542514858
0.4697219318, 0.3771257429
0.2348609659, 0.1885628714
0.1174304829, 0.0942814357
0.5587152415, 0.0471407179
0.2793576207, 0.0235703589
0.6396788104, 0.0117851795
0.3198394052, 0.0058925897
0.1599197026, 0.0029462949
0.5799598513, 0.0014731474
0.2899799256, 0.5007365737
0.6449899628, 0.2503682869
0.3224949814, 0.6251841434
0.1612474907, 0.3125920717
0.0806237454, 0.1562960359
0.5403118727, 0.0781480179
0.2701559363, 0.0390740090
0.6350779682, 0.0195370045
0.8175389841, 0.5097685022
0.9087694920, 0.7548842511
0.9543847460, 0.8774421256
0.9771923730, 0.4387210628
0.9885961865, 0.2193605314
0.4942980933, 0.1096802657
0.7471490466, 0.5548401328
0.8735745233, 0.2774200664
0.4367872617, 0.6387100332
0.2183936308, 0.3193550166
0.6091968154, 0.1596775083
0.8045984077, 0.0798387542
0.4022992039, 0.5399193771
0.2011496019, 0.2699596885
0.1005748010, 0.1349798443
0.5502874005, 0.0674899221
0.2751437002, 0.5337449611
0.1375718501, 0.7668724805
0.0687859251, 0.3834362403
0.0343929625, 0.1917181201
0.0171964813, 0.0958590601
0.0085982406, 0.5479295300
0.5042991203, 0.2739647650
0.7521495602, 0.6369823825
0.8760747801, 0.8184911913
0.4380373900, 0.4092455956
0.2190186950, 0.2046227978
0.6095093475, 0.6023113989
0.3047546738, 0.8011556995
0.1523773369, 0.4005778497
0.0761886684, 0.2002889249
0.5380943342, 0.6001444624
0.2690471671, 0.3000722312
0.6345235836, 0.6500361156
0.3172617918, 0.8250180578
0.1586308959, 0.9125090289
0.0793154479, 0.4562545145
0.0396577240, 0.7281272572
0.0198288620, 0.8640636286
0.0099144310, 0.9320318143
0.5049572155, 0.4660159072
0.7524786077, 0.7330079536
0.3762393039, 0.3665039768
0.1881196519, 0.1832519884
0.0940598260, 0.0916259942
0.0470299130, 0.5458129971
0.0235149565, 0.2729064985
0.5117574782, 0.1364532493
0.7558787391, 0.5682266246
0.3779393696, 0.7841133123
0.1889696848, 0.3920566562
0.0944848424, 0.1960283281
0.5472424212, 0.0980141640
0.2736212106, 0.5490070820
0.1368106053, 0.2745035410
0.0684053026, 0.1372517705
0.0342026513, 0.0686258853
0.5171013257, 0.5343129426
0.7585506628, 0.2671564713
0.8792753314, 0.6335782357
